960192960813,
667461667763,
293206293459,
243121243669,
749505749895,
160314160682,
507814508154,
174215174529,
926756927254,
328309328882,
862817863102,
451478451776,
793008793356,
501573501842,
756468756690,
5692257292,
340549341043,
620051620388,
234718234946,
745226745523,
526934527276,
795528795836,
394330394593,
776990777525,
309522309837,
756012756288,
508057508260,
395957396288,
223187223525,
707859708109,
280489280787,
756796757113,
197202197501,
569611569892,
135057135431,
667096667376,
213143213460,
2000920337,
532558532861,
821483821764,
7925679620,
6172062218,
339906340231,
923434923713,
236799237134,
636173636701,
446387446650,
128706129063,
799468799864,
463274463474,
293435293721,
595064595388,
221663221994,
247219247835,
455440456058,
412700413129,
265448265658,
804274806776,
190956191363,
9851899046,
536627537397,
107438107748,
6036160650,
325971326233,
349441349767,
776403776840,
152937153277,
398119398478,
7066370924,
484708487636,
116190116514,
246794247101,
859048859372,
274034274324,
563627563938,
650851651175,
816159816552,
902219902583,
340070340394,
479239481013,
768135768451,
1058910918,
7192072310,
318600318887,
688278688551,
142528142890,
446321446645,
755212755601,
287579287898,
675533675793,
205103205424,
3710037397,
625438625915,
304355304640,
6382264179,
403075403463,
388813389097,
707875708167,
910273910563,
154642155031,
